Q1073	OSH	OSH-55	職場霸凌防治措施準則	第2條	民國115年6月23日	霸凌-認定	2	職場霸凌防治措施準則列舉之職場霸凌審酌情形，下列何者正確？	對特定人刻意排擠冷落不讓參與必要會議、破壞或阻礙其工作隱瞞資訊，但須連續發生三個月以上且經二人以上檢舉	對特定人刻意排擠冷落不讓參與必要會議、破壞或阻礙其工作隱瞞資訊、以權力分配不合理工作目標、散布謠言或揭露隱私	依規定辦理年度績效考核並告知結果、指派職務範圍內之工作、要求依工作規則準時出勤、於會議中提出不同專業意見	同事間對工作方法意見不合而發生一次爭執、主管當面糾正遲到、公司調整部門編制、年終獎金金額不如預期	Which are listed as circumstances for identifying workplace bullying under the Guidelines?	Deliberately excluding someone from necessary meetings, sabotaging their work or withholding information, but only where it lasts three months or more and two or more people report it	Deliberately excluding someone from necessary meetings, sabotaging their work or withholding information, abusing power to assign unreasonable targets, spreading rumors or exposing privacy	Conducting annual performance reviews under the rules and reporting the results, assigning work within the job description, requiring punctual attendance, and raising differing professional views in meetings	A single argument between colleagues over working methods, a manager correcting lateness, a company reorganizing departments, or a year-end bonus below expectations	b	第2條：職場霸凌之認定應符合職安法第22條之1第1項定義，並綜合審酌事件背景頻率場所行為人動機目的及：對特定人刻意排擠忽視冷落不讓參與必要之重要會議事務或活動；破壞或刻意阻礙其工作、利用職務刁難、隱瞞或提供不實資訊；以權力欺壓刻意分配不合理工作目標或與能力明顯不符之工作；刻意散布謠言或揭露隱私。	Article 2 lists four patterns, weighed with background, frequency, place, motive and purpose.	draft	7		
Q1074	OSH	OSH-55	職場霸凌防治措施準則	第5條	民國115年6月23日	霸凌-申訴管道	2	僱用勞工人數在幾人以上之雇主，應設置處理職場霸凌之申訴管道（電子信箱、專線電話等）並公開揭示？	一百人以上	五人以上	三十人以上	十人以上	Employers with at least how many workers must set up and post a bullying complaint channel?	100	5	30	10	d	第5條：僱用勞工人數十人以上之雇主應設置處理職場霸凌之電子信箱專用信箱專線電話傳真或其他指定通訊軟體等申訴管道，並於工作場所顯著處公開揭示（得以書面電子資料傳輸或其他可隨時查知方式）。第4條：雇主應提供免於職場霸凌之工作環境並維護隱私。	Article 5; Article 4 sets the general duty.	draft	7		
Q1075	OSH	OSH-55	職場霸凌防治措施準則	第6條	民國115年6月23日	霸凌-防治規範	2	僱用勞工人數在幾人以上之雇主，應訂定職場霸凌防治措施、申訴與懲處規範並指定專責單位統籌辦理？	一百人以上	五十人以上	十人以上	三十人以上	Employers with at least how many workers must adopt written bullying prevention, complaint and disciplinary rules with a dedicated unit?	100	50	10	30	d	第6條：僱用勞工三十人以上之雇主除設申訴管道外，應訂定職場霸凌防治措施申訴與懲處規範、指定專責單位統籌並公開揭示；內容應包括行為樣態及預防措施、教育訓練、申訴處理單位與程序、調查人員資格及迴避、不公開處理及免於報復、屬實行為人之懲戒、惡意虛構事實之懲戒、被申訴人為最高負責人時得逕向地方主管機關申訴；各級主管及調查處理人員另應實施溝通技巧管理及申訴處理教育訓練；未達三十人者得參照辦理。	Article 6 lists eight required contents and training obligations.	draft	7		
Q1076	OSH	OSH-55	職場霸凌防治措施準則	第7條	民國115年6月23日	霸凌-立即措施	2	雇主因接獲被霸凌勞工申訴而知悉職場霸凌時，應採取之立即有效措施，下列何者正確？	先對申訴人實施懲戒以避免爭議擴大、要求雙方自行私下和解、將事件登載於申訴人人事考核紀錄、俟年度結束後併案檢討改善	考量雇主營運需要逕行調動申訴人職務、由申訴人自費尋求法律諮詢醫療心理諮商、待警方偵查終結後再啟動調查、依行為人自述決定是否懲戒	考量申訴人意願採取隔離措施且不得不利對待、提供或轉介法律諮詢醫療心理諮商等協助，惟申訴人未表示調查意願時即逕予結案不再處理	考量申訴人意願採取隔離措施且不得不利對待、提供或轉介法律諮詢醫療心理諮商等協助、啟動調查（申訴人有意願得先協調）、依調查結果懲戒行為人	When an employer learns of bullying through a complaint, immediate measures include:	Disciplining the complainant first to stop the dispute spreading, telling the parties to settle privately, noting the incident in the complainant's personnel file, and reviewing it after the year ends	Transferring the complainant as business needs require, leaving the complainant to pay for legal, medical or counseling support, waiting for the police inquiry to end before investigating, and disciplining only on the accused's own account	Separation measures respecting the complainant's wishes with no adverse treatment, referral to legal, medical or counseling support, but closing the case with no further action whenever the complainant does not ask for an investigation	Separation measures respecting the complainant's wishes with no adverse treatment, referral to legal, medical or counseling support, launching an investigation (with optional mediation), and disciplining the perpetrator based on findings	d	第7條：因申訴知悉時應考量申訴人意願採取適當隔離等措施避免再發生且不得不利對待、依需求提供或轉介法律諮詢醫療心理諮商社會福利資源等協助、啟動調查（有意願者得協調，協調不成立續行調查）、依調查結果懲戒或處理；非因申訴知悉時應訪談釐清、告知權益及救濟途徑、調整工作內容或場所、依意願提供協助；被霸凌勞工無申訴意願者仍應採取措施。	Article 7 also sets duties when bullying is learned of by other means.	draft	7		
Q1077	OSH	OSH-55	職場霸凌防治措施準則	第8條	民國115年6月23日	霸凌-申訴期限	3	職場霸凌申訴自行為終了時起逾幾年者不予受理？被申訴人屬利用權勢者，得於離職之日起幾年內申訴？	五年；二年	一年；六個月	二年；一年	三年；一年	Bullying complaints are not accepted more than how many years after the conduct ended, and when the accused abused a position of power, complaints may be filed within how long after leaving employment?	5 years; 2 years	1 year; 6 months	2 years; 1 year	3 years; 1 year	d	第8條：申訴得以言詞電子郵件或書面提出，言詞或電子郵件者應作成紀錄朗讀或使閱覽確認；紀錄應由申訴人簽名或蓋章並載明姓名服務單位職稱住居所聯絡電話申訴日期、代理人資料、事實內容及證據；自職場霸凌行為終了時起逾三年者不予受理；被申訴人屬利用權勢者得於離職之日起一年內申訴（有較長期限者從其規定）；處理應以不公開方式為之。	Article 8.	draft	7		
Q1078	OSH	OSH-55	職場霸凌防治措施準則	第9條	民國115年6月23日	霸凌-申訴處理單位	3	僱用勞工三十人以上之雇主設置之申訴處理單位，成員至少幾位？任一性別比例不得少於多少？	五位；四分之一	三位；二分之一	三位；三分之一	二位；二分之一	The complaint-handling unit for employers with 30+ workers must have at least how many members, with each gender making up at least:	5; one-quarter	3; one-half	3; one-third	2; one-half	c	第9條：申訴處理單位成員至少三位且任一性別比例不得少於三分之一；負責受理申訴、通知是否受理、登錄系統、辦理協調、調查或審議調查報告作成申訴成立與否之決定、提供懲戒建議、召開申復審議會議、通知當事人決定等。	Article 9 lists the unit's nine functions.	draft	7		
Q1079	OSH	OSH-55	職場霸凌防治措施準則	第10條	民國115年6月23日	霸凌-受理	2	雇主應於接獲職場霸凌申訴之日起幾個工作日內決定是否受理並以書面通知申訴人？受理後應於幾個工作日內登錄系統？	五個工作日；受理當日起十四個工作日	十個工作日；受理翌日起七個工作日	三十個工作日；受理翌日起十個工作日	三個工作日；受理翌日起三個工作日	Employers must decide whether to accept a bullying complaint within how many working days, and log accepted cases in the system within:	5 working days; 14 working days from the day of acceptance	10 working days; 7 working days from the day after acceptance	30 working days; 10 working days from the day after acceptance	3 working days; 3 working days from the day after acceptance	b	第10條：應於接獲申訴之日起十個工作日內決定是否受理並書面通知，不受理者敘明理由；得不受理情形：非屬職場霸凌事項、無具體內容、未具真實姓名、同一事件已不受理或已終局處理、已撤回、已逾期限。第11條：應於受理翌日起七個工作日內依中央主管機關公告之內容及方式登錄系統並通知申訴人。	Articles 10–11.	draft	7		
Q1080	OSH	OSH-55	職場霸凌防治措施準則	第13條	民國115年6月23日	霸凌-協調	3	職場霸凌申訴之協調程序，自協調之日起逾多久仍未有共識時應停止協調？協調不成立時雇主應如何？	六個月；再安排一次協調，仍不成立即予結案	七日；無須調查，改由雙方自行協商解決爭議	三個月；即行結案並將協調紀錄送交主管機關備查	一個月；續行調查並採取其他立即有效之適當措施	Mediation of a bullying complaint must stop if no consensus is reached within, and if mediation fails the employer must:	6 months; arrange one more mediation and close the case if it fails again	7 days; skip the investigation and let the parties settle it themselves	3 months; close the case and file the mediation record with the authority	1 month; continue the investigation and take other immediate effective measures	d	第13條：申訴人有意願協調者，應安排經當事人同意之適當協調人員本於客觀公正公平立場促進溝通；任一方無意願或自協調之日起逾一個月仍未有共識應停止協調；達成共識應作成紀錄載明事實及合意事項；協調不成立者雇主應續行調查並採取其他立即有效之適當措施；非因申訴知悉但有意願協調者亦同。	Article 13.	draft	7		
Q1081	OSH	OSH-55	職場霸凌防治措施準則	第14條	民國115年6月23日	霸凌-調查小組	3	僱用勞工一百人以上之雇主調查職場霸凌申訴時，應於受理之日起幾個工作日內組成調查小組？調查小組外部專業人士比例？事業單位成員應受幾小時防治教育訓練？	十個工作日；不得少於四分之一；至少三小時	十五個工作日；不得少於二分之一；至少三小時	七個工作日；不得少於三分之一；至少六小時	三十個工作日；應為全部成員；至少一小時	Employers with 100+ workers must form an investigation team within how many working days of acceptance, with what share of external experts, and how many hours of training for internal members?	10 working days; at least one-quarter; at least 3 hours	15 working days; at least one-half; at least 3 hours	7 working days; at least one-third; at least 6 hours	30 working days; all members; at least 1 hour	b	第14條：一百人以上之雇主應於受理申訴之日起十五個工作日內由申訴處理單位選任調查成員組成調查小組；成員至少三人、外部專業人士不得少於二分之一、任一性別比例不得少於三分之一；事業單位成員應參加主管機關或勞檢機構課程或中央主管機關網站數位課程至少三小時；外部專業人士應具勞動權益或相關事務處理經驗，得自職場霸凌調查專業人才資料庫遴選。第15條：與當事人有配偶前配偶四親等內血親三親等內姻親或家長家屬關係者應自行迴避。	Article 14; Article 15 on recusal.	draft	7		
Q1082	OSH	OSH-55	職場霸凌防治措施準則	第16條	民國115年6月23日	霸凌-調查方式	2	職場霸凌調查訪談當事人及相關人員時，下列何者正確？	以錄音或錄影輔助並作成紀錄，受訪談者得自行錄音錄影；得令當事人間對質；應保密姓名及身分資料	以錄音或錄影輔助並作成紀錄，受訪談者不得自行錄音錄影；應令協助調查之人對質；調查結果應全文公告	以錄音或錄影輔助並作成紀錄，受訪談者不得自行錄音錄影；不得令當事人間對質；應保密姓名及身分資料	以書面摘要替代錄音錄影並免作成紀錄，受訪談者得自行錄影；應安排當事人當場對質；姓名得予公開	During bullying investigation interviews:	Audio or video recording assists the record, interviewees may record on their own; parties may be made to confront each other; identities are kept confidential	Audio or video recording assists the record, interviewees may not record on their own; helpers must be confronted with each other; the findings are published in full	Audio or video recording assists the record, interviewees may not record on their own; parties may not be made to confront each other; identities are kept confidential	Written summaries replace recordings and no record is needed, interviewees may film freely; the parties are confronted in person; names may be published	c	第16條：以書面通知當事人記載調查目的時間地點及不到場之影響；訪談以錄音或錄影輔助並作成紀錄，受訪談者不得自行錄音或錄影；調查過程或會議不得令當事人間或協助調查之人對質；當事人及相關人員應配合調查提供資料；得諮詢專業機關團體；保全證據；姓名及足以辨識身分之資料應保密（調查必要或公共安全考量除外）；所有參與人員負保密義務。	Article 16.	draft	7		
